USERID,total_actions,avg_gap,duration,unique_targets,cluster,learner_type
3572,93,20124.652173913044,1851468.0,55,2,Inactive
3573,117,17352.48275862069,2012888.0,50,2,Inactive
3574,138,14053.328467153284,1925306.0,49,2,Inactive
3575,33,60878.5,1948112.0,16,1,Average
3576,38,35668.75675675676,1319744.0,21,1,Average
3577,7,339267.1666666667,2035603.0,7,1,Average
3578,12,9843.454545454546,108278.0,6,0,Active
3579,30,44799.06896551724,1299173.0,13,1,Average
3580,18,474.11764705882354,8060.0,13,0,Active
3581,179,11153.904494382023,1985395.0,47,2,Inactive
3582,5,64.25,257.0,5,0,Active
3583,6,4754.4,23772.0,5,0,Active
3584,61,33119.0,1987140.0,33,1,Average
3585,134,14226.796992481202,1892164.0,41,2,Inactive
3586,5,604.0,2416.0,5,0,Active
3587,6,235157.6,1175788.0,5,1,Average
3588,106,18033.295238095237,1893496.0,47,2,Inactive
3589,58,18510.385964912282,1055092.0,31,1,Average
3590,5,10.25,41.0,3,0,Active
3591,6,147.8,739.0,5,0,Active
3592,180,10205.675977653631,1826816.0,67,2,Inactive
3593,103,19763.36274509804,2015863.0,22,2,Inactive
3594,132,14798.08396946565,1938549.0,28,2,Inactive
3595,108,18987.10280373832,2031620.0,57,2,Inactive
3596,5,57.0,228.0,5,0,Active
3597,32,602.1612903225806,18667.0,16,0,Active
3598,17,320.3125,5125.0,9,0,Active
3599,97,20911.458333333332,2007500.0,41,2,Inactive
3600,23,37023.22727272727,814511.0,11,1,Average
3601,47,38248.97826086957,1759453.0,32,1,Average
3602,76,26710.306666666667,2003273.0,21,1,Average
3603,41,49872.55,1994902.0,17,1,Average
3604,42,28430.60975609756,1165655.0,15,1,Average
3605,7,87.66666666666667,526.0,5,0,Active
3606,147,13715.72602739726,2002496.0,58,2,Inactive
3607,12,154.72727272727272,1702.0,5,0,Active
3608,123,16587.844262295082,2023717.0,46,2,Inactive
3609,6,345.6,1728.0,4,0,Active
3610,43,41000.40476190476,1722017.0,27,1,Average
3611,25,5236.375,125673.0,7,0,Active
3612,39,33781.34210526316,1283691.0,20,1,Average
3613,18,16195.764705882353,275328.0,10,0,Active
3614,98,20861.711340206184,2023586.0,35,2,Inactive
3615,47,21432.717391304348,985905.0,18,0,Active
3616,117,17317.71551724138,2008855.0,50,2,Inactive
3617,82,17963.64197530864,1455055.0,42,2,Inactive
3618,69,28400.647058823528,1931244.0,31,1,Average
3619,103,11943.460784313726,1218233.0,36,2,Inactive
3620,5,3953.5,15814.0,3,0,Active
3621,15,153.71428571428572,2152.0,9,0,Active
3622,46,44827.6,2017242.0,20,1,Average
3623,37,40462.166666666664,1456638.0,20,1,Average
3624,67,27531.60606060606,1817086.0,44,2,Inactive
3625,60,32596.949152542373,1923220.0,29,1,Average
3626,65,21808.78125,1395762.0,30,1,Average
3627,10,403.1111111111111,3628.0,8,0,Active
3628,197,9568.086734693878,1875345.0,63,2,Inactive
3629,9,91.875,735.0,8,0,Active
3630,197,9366.260204081633,1835787.0,49,2,Inactive
3631,15,20879.64285714286,292315.0,7,0,Active
3632,25,53459.666666666664,1283032.0,18,1,Average
3633,32,12070.548387096775,374187.0,14,0,Active
3634,17,34309.875,548958.0,9,0,Active
3635,130,11864.643410852714,1530539.0,55,2,Inactive
3636,17,55155.125,882482.0,9,1,Average
3637,7,1180.3333333333333,7082.0,5,0,Active
3638,10,335.44444444444446,3019.0,6,0,Active
3639,139,14584.521739130434,2012664.0,65,2,Inactive
3640,11,829.8,8298.0,7,0,Active
3641,136,14742.392592592592,1990223.0,57,2,Inactive
3642,10,41032.0,369288.0,5,0,Active
3643,45,5668.75,249425.0,17,0,Active
3644,92,20047.91208791209,1824360.0,43,2,Inactive
3645,25,21874.083333333332,524978.0,14,0,Active
3646,51,36224.78,1811239.0,30,1,Average
3647,11,6839.6,68396.0,9,0,Active
3648,40,46474.5641025641,1812508.0,19,1,Average
3649,82,22227.345679012345,1800415.0,54,2,Inactive
3650,73,23000.0,1656000.0,50,2,Inactive
3651,45,26067.840909090908,1146985.0,24,1,Average
3652,181,10611.166666666666,1910010.0,64,2,Inactive
3653,19,49377.944444444445,888803.0,16,1,Average
3654,41,30693.825,1227753.0,23,1,Average
3655,159,11610.037974683544,1834386.0,71,2,Inactive
3656,50,33640.12244897959,1648366.0,25,1,Average
3657,19,49130.27777777778,884345.0,12,1,Average
3658,69,20467.0,1391756.0,37,2,Inactive
3659,18,338.05882352941177,5747.0,15,0,Active
3660,42,27849.731707317074,1141839.0,20,1,Average
3661,145,13766.645833333334,1982397.0,61,2,Inactive
3662,68,17695.17910447761,1185577.0,23,1,Average
3663,16,48096.8,721452.0,7,1,Average
3664,52,37494.17647058824,1912203.0,24,1,Average
3665,5,9.0,36.0,4,0,Active
3666,147,10766.965753424658,1571977.0,55,2,Inactive
3667,174,11631.104046242775,2012181.0,59,2,Inactive
3668,23,79239.09090909091,1743260.0,14,1,Average
3669,81,24770.625,1981650.0,43,2,Inactive
3670,13,99.66666666666667,1196.0,7,0,Active
3671,169,9350.17857142857,1570830.0,55,2,Inactive
3672,6,172.6,863.0,6,0,Active
3673,9,24011.125,192089.0,9,0,Active
3674,7,49.666666666666664,298.0,5,0,Active
3675,114,15321.141592920354,1731289.0,29,2,Inactive
3676,17,86486.625,1383786.0,11,1,Average
3677,82,21539.679012345678,1744714.0,48,2,Inactive
3678,126,14461.4,1807675.0,52,2,Inactive
3679,127,15813.984126984127,1992562.0,38,2,Inactive
3680,137,14773.85294117647,2009244.0,67,2,Inactive
3681,9,87.625,701.0,4,0,Active
3682,7,22.5,135.0,7,0,Active
3683,81,21483.5875,1718687.0,46,2,Inactive
3684,5,18.25,73.0,4,0,Active
3685,17,56429.625,902874.0,8,1,Average
3686,109,18008.01851851852,1944866.0,42,2,Inactive
3687,252,7957.498007968127,1997332.0,70,2,Inactive
3688,86,11108.30588235294,944206.0,33,2,Inactive
3689,14,133.53846153846155,1736.0,8,0,Active
3690,34,15397.575757575758,508120.0,23,0,Active
3691,8,285.0,1995.0,6,0,Active
3692,45,35759.818181818184,1573432.0,16,1,Average
3693,105,16705.76923076923,1737400.0,62,2,Inactive
3694,187,9725.483870967742,1808940.0,71,2,Inactive
3695,51,15551.48,777574.0,21,0,Active
3696,97,8170.5,784368.0,40,2,Inactive
3697,123,14768.409836065573,1801746.0,46,2,Inactive
3698,50,9008.204081632653,441402.0,26,0,Active
3699,128,15614.629921259842,1983058.0,67,2,Inactive
3700,8,36.857142857142854,258.0,6,0,Active
3701,115,16808.245614035088,1916140.0,39,2,Inactive
3702,145,12084.166666666666,1740120.0,63,2,Inactive
3703,220,9127.397260273972,1998900.0,69,2,Inactive
3704,42,20731.926829268294,850009.0,20,0,Active
3705,31,47934.13333333333,1438024.0,19,1,Average
3706,89,21619.988636363636,1902559.0,32,2,Inactive
3707,13,43457.583333333336,521491.0,10,0,Active
3708,15,56.642857142857146,793.0,8,0,Active
3709,35,35608.85294117647,1210701.0,12,1,Average
3710,8,77.14285714285714,540.0,6,0,Active
3711,47,31364.91304347826,1442786.0,28,1,Average
3712,130,12800.248062015504,1651232.0,68,2,Inactive
3713,58,33141.01754385965,1889038.0,17,1,Average
3714,13,94588.33333333333,1135060.0,7,1,Average
3715,15,199.35714285714286,2791.0,8,0,Active
3716,108,16204.41121495327,1733872.0,64,2,Inactive
3717,54,37483.64150943396,1986633.0,16,1,Average
3718,54,26042.716981132075,1380264.0,21,1,Average
3719,201,9912.96,1982592.0,83,2,Inactive
3720,24,67777.17391304347,1558875.0,17,1,Average
3721,77,25426.57894736842,1932420.0,27,1,Average
3722,41,16427.4,657096.0,29,0,Active
3723,56,26888.963636363635,1478893.0,30,1,Average
3724,16,340.8666666666667,5113.0,13,0,Active
3725,108,14530.084112149532,1554719.0,39,2,Inactive
3726,172,11125.058479532163,1902385.0,63,2,Inactive
3727,42,42318.04878048781,1735040.0,20,1,Average
3728,111,18018.21818181818,1982004.0,50,2,Inactive
3729,14,10921.23076923077,141976.0,10,0,Active
3730,73,23485.319444444445,1690943.0,34,2,Inactive
3731,156,11028.083870967743,1709353.0,66,2,Inactive
3732,38,48677.13513513513,1801054.0,20,1,Average
3733,110,16445.61467889908,1792572.0,50,2,Inactive
3734,85,22694.678571428572,1906353.0,44,2,Inactive
3735,8,246797.42857142858,1727582.0,5,1,Average
3736,12,10.181818181818182,112.0,5,0,Active
3737,6,208426.2,1042131.0,6,1,Average
3738,130,15462.209302325582,1994625.0,69,2,Inactive
3739,12,1233.6363636363637,13570.0,6,0,Active
3740,51,4644.94,232247.0,15,0,Active
3741,53,37339.86538461538,1941673.0,21,1,Average
3742,60,29170.84745762712,1721080.0,36,1,Average
3743,9,227.0,1816.0,7,0,Active
3744,27,8069.5,209807.0,8,0,Active
3745,164,11155.159509202455,1818291.0,68,2,Inactive
3746,73,9006.722222222223,648484.0,25,0,Active
3747,243,6802.475206611571,1646199.0,47,2,Inactive
3748,13,86322.33333333333,1035868.0,9,1,Average
3749,165,8845.414634146342,1450648.0,62,2,Inactive
3750,159,10407.196202531646,1644337.0,61,2,Inactive
3751,78,24474.55844155844,1884541.0,46,2,Inactive
3752,54,8033.773584905661,425790.0,23,0,Active
3753,58,22194.42105263158,1265082.0,17,1,Average
3754,7,14288.833333333334,85733.0,5,0,Active
3755,31,61785.8,1853574.0,18,1,Average
3756,5,1897.25,7589.0,5,0,Active
3757,15,37059.57142857143,518834.0,8,0,Active
3758,162,12338.19254658385,1986449.0,43,2,Inactive
3759,7,169.16666666666666,1015.0,7,0,Active
3760,12,38464.818181818184,423113.0,7,0,Active
3761,11,18.5,185.0,3,0,Active
3762,8,24916.14285714286,174413.0,6,0,Active
3763,13,46.0,552.0,7,0,Active
3764,37,41954.583333333336,1510365.0,14,1,Average
3765,10,25.666666666666668,231.0,6,0,Active
3766,79,25450.52564102564,1985141.0,47,2,Inactive
3767,17,26784.5625,428553.0,7,0,Active
3768,47,5095.239130434783,234381.0,15,0,Active
3769,65,30554.375,1955480.0,41,2,Inactive
3770,16,33875.2,508128.0,13,0,Active
3771,20,98245.31578947368,1866661.0,14,1,Average
3772,28,35153.96296296296,949157.0,18,1,Average
3773,9,94.25,754.0,4,0,Active
3774,16,17037.8,255567.0,10,0,Active
3775,24,48702.17391304348,1120150.0,16,1,Average
3776,86,12192.70588235294,1036380.0,28,2,Inactive
3777,41,36621.95,1464878.0,23,1,Average
3778,19,37545.833333333336,675825.0,2,0,Active
3779,56,36136.70909090909,1987519.0,27,1,Average
3780,38,44297.24324324324,1638998.0,22,1,Average
3781,127,15088.103174603175,1901101.0,42,2,Inactive
3782,20,4424.263157894737,84061.0,10,0,Active
3783,8,12175.142857142857,85226.0,6,0,Active
3784,5,68.5,274.0,4,0,Active
3785,115,14371.815789473685,1638387.0,55,2,Inactive
3786,15,337.57142857142856,4726.0,9,0,Active
3787,71,18385.14285714286,1286960.0,46,2,Inactive
3788,99,19349.408163265307,1896242.0,41,2,Inactive
3789,79,20590.358974358973,1606048.0,40,2,Inactive
3790,10,38073.0,342657.0,6,0,Active
3791,124,16188.536585365853,1991190.0,59,2,Inactive
3792,8,7579.285714285715,53055.0,7,0,Active
3793,62,30270.426229508197,1846496.0,29,1,Average
3794,29,20379.214285714286,570618.0,18,0,Active
3795,50,30268.0,1483132.0,21,1,Average
3796,6,270842.0,1354210.0,4,1,Average
3797,8,40946.71428571428,286627.0,7,0,Active
3798,71,13594.542857142857,951618.0,28,0,Active
3799,29,60353.92857142857,1689910.0,17,1,Average
3800,6,4633.2,23166.0,5,0,Active
3801,96,11029.442105263159,1047797.0,41,2,Inactive
3802,98,19152.40206185567,1857783.0,54,2,Inactive
3803,107,18144.216981132075,1923287.0,64,2,Inactive
3804,67,26515.030303030304,1749992.0,37,2,Inactive
3805,18,1244.0588235294117,21149.0,15,0,Active
3806,43,12997.095238095239,545878.0,24,0,Active
3807,46,29426.28888888889,1324183.0,35,1,Average
3808,44,20293.74418604651,872631.0,32,0,Active
3809,7,4727.666666666667,28366.0,4,0,Active
3810,14,75140.15384615384,976822.0,10,1,Average
3811,20,27.789473684210527,528.0,11,0,Active
3812,51,21096.96,1054848.0,28,1,Average
3813,104,18464.980582524273,1901893.0,78,2,Inactive
3814,63,31285.064516129034,1939674.0,22,1,Average
3815,77,14731.0,1119556.0,43,2,Inactive
3816,68,15646.820895522387,1048337.0,31,1,Average
3817,59,10785.862068965518,625580.0,30,0,Active
3818,10,116.22222222222223,1046.0,6,0,Active
3819,5,10.0,40.0,5,0,Active
3820,15,232.35714285714286,3253.0,10,0,Active
3821,47,1835.3695652173913,84427.0,26,0,Active
3822,47,16933.67391304348,778949.0,19,0,Active
3823,102,18201.821782178216,1838384.0,52,2,Inactive
3824,27,63806.38461538462,1658966.0,20,1,Average
3825,7,164561.5,987369.0,4,1,Average
3826,30,62635.41379310345,1816427.0,16,1,Average
3827,6,130096.0,650480.0,6,1,Average
3828,26,62297.76,1557444.0,13,1,Average
3829,5,1355.25,5421.0,4,0,Active
3830,9,3742.625,29941.0,6,0,Active
3831,19,63631.944444444445,1145375.0,9,1,Average
3832,35,53842.617647058825,1830649.0,22,1,Average
3833,18,31566.647058823528,536633.0,11,0,Active
3834,49,19845.4375,952581.0,16,0,Active
3835,11,1989.0,19890.0,7,0,Active
3836,11,37039.0,370390.0,3,0,Active
3837,59,16210.655172413793,940218.0,31,0,Active
3838,50,37716.32653061225,1848100.0,25,1,Average
3839,23,77934.09090909091,1714550.0,11,1,Average
3840,46,42795.86666666667,1925814.0,22,1,Average
3841,8,141427.0,989989.0,7,1,Average
3842,27,36567.03846153846,950743.0,20,1,Average
3843,57,32657.125,1828799.0,16,1,Average
3844,130,14337.84496124031,1849582.0,45,2,Inactive
3845,59,30915.241379310344,1793084.0,36,1,Average
3846,5,779.5,3118.0,5,0,Active
3847,13,5528.333333333333,66340.0,8,0,Active
3848,7,86786.33333333333,520718.0,4,1,Average
3849,59,27099.327586206895,1571761.0,21,1,Average
3850,50,31126.14285714286,1525181.0,18,1,Average
3851,13,366.9166666666667,4403.0,8,0,Active
3852,141,13631.114285714286,1908356.0,90,2,Inactive
3853,46,26616.844444444443,1197758.0,30,1,Average
3854,5,128.25,513.0,2,0,Active
3855,106,17350.733333333334,1821827.0,47,2,Inactive
3856,5,458.75,1835.0,5,0,Active
3857,8,122581.14285714286,858068.0,6,1,Average
3858,5,2297.0,9188.0,5,0,Active
3859,10,9576.777777777777,86191.0,5,0,Active
3860,5,167.5,670.0,5,0,Active
3861,12,61.63636363636363,678.0,10,0,Active
3862,92,20900.43956043956,1901940.0,51,2,Inactive
3863,75,23337.41891891892,1726969.0,40,2,Inactive
3864,57,33661.94642857143,1885069.0,32,1,Average
3865,5,119.5,478.0,5,0,Active
3866,90,21403.65168539326,1904925.0,25,1,Average
3867,15,106.85714285714286,1496.0,8,0,Active
3868,8,17092.428571428572,119647.0,6,0,Active
3869,67,25981.696969696968,1714792.0,45,2,Inactive
3870,15,123144.92857142857,1724029.0,5,1,Average
3871,157,12074.301282051281,1883591.0,61,2,Inactive
3872,13,98.75,1185.0,7,0,Active
3873,7,74846.16666666667,449077.0,6,1,Average
3874,40,20007.20512820513,780281.0,33,0,Active
3875,89,21874.329545454544,1924941.0,30,2,Inactive
3876,31,20208.933333333334,606268.0,16,0,Active
3877,51,28973.28,1448664.0,20,1,Average
3878,32,49367.83870967742,1530403.0,18,1,Average
3879,6,7.8,39.0,4,0,Active
3880,128,14952.527559055117,1898971.0,52,2,Inactive
3881,113,14850.767857142857,1663286.0,50,2,Inactive
3882,76,23002.88,1725216.0,23,1,Average
3883,15,13168.5,184359.0,7,0,Active
3884,182,10581.574585635359,1915265.0,63,2,Inactive
3885,18,54872.529411764706,932833.0,8,1,Average
3886,14,55168.769230769234,717194.0,9,1,Average
3887,70,24846.130434782608,1714383.0,34,1,Average
3888,46,34982.46666666667,1574211.0,17,1,Average
3889,5,7.5,30.0,4,0,Active
3890,43,45700.30952380953,1919413.0,25,1,Average
3891,76,25322.88,1899216.0,36,2,Inactive
3892,14,27433.76923076923,356639.0,9,0,Active
3893,11,154237.4,1542374.0,5,1,Average
3894,40,41584.179487179485,1621783.0,18,1,Average
3895,13,22589.25,271071.0,8,0,Active
3896,124,12009.365853658537,1477152.0,41,2,Inactive
3897,22,37680.42857142857,791289.0,13,1,Average
3898,5,1041.5,4166.0,5,0,Active
3899,57,34278.30357142857,1919585.0,26,1,Average
3900,45,7949.545454545455,349780.0,20,0,Active
3901,15,80619.57142857143,1128674.0,8,1,Average
3902,9,648.125,5185.0,9,0,Active
3903,254,5885.355731225296,1488995.0,74,2,Inactive
3904,72,25714.028169014084,1825696.0,27,1,Average
3905,5,2068.75,8275.0,5,0,Active
3906,18,44970.23529411765,764494.0,8,1,Average
3907,8,24674.428571428572,172721.0,4,0,Active
3908,19,3312.1111111111113,59618.0,8,0,Active
3909,121,7014.383333333333,841726.0,49,2,Inactive
3910,49,16079.3125,771807.0,23,0,Active
3911,6,46.2,231.0,4,0,Active
3912,10,65833.88888888889,592505.0,8,1,Average
3913,61,15983.4,959004.0,28,0,Active
3914,20,41633.31578947369,791033.0,10,1,Average
3915,12,486.3636363636364,5350.0,9,0,Active
3916,24,24892.217391304348,572521.0,15,0,Active
3917,179,9777.421348314607,1740381.0,70,2,Inactive
3918,31,17641.0,529230.0,12,0,Active
3919,11,26817.4,268174.0,9,0,Active
3920,115,11237.798245614034,1281109.0,41,2,Inactive
3921,119,16215.228813559323,1913397.0,45,2,Inactive
3922,18,155.1764705882353,2638.0,8,0,Active
3923,173,7968.308139534884,1370549.0,46,2,Inactive
3924,87,17781.837209302324,1529238.0,32,2,Inactive
3925,23,39660.40909090909,872529.0,10,1,Average
3926,60,20238.101694915254,1194048.0,18,1,Average
3927,69,17728.352941176472,1205528.0,29,1,Average
3928,94,10185.935483870968,947292.0,26,0,Active
3929,10,5426.555555555556,48839.0,8,0,Active
3930,13,230.83333333333334,2770.0,10,0,Active
3931,123,14907.88524590164,1818762.0,46,2,Inactive
3932,12,634.1818181818181,6976.0,10,0,Active
3933,26,37997.84,949946.0,8,1,Average
3934,26,13783.28,344582.0,17,0,Active
3935,13,294.4166666666667,3533.0,12,0,Active
3936,20,51884.63157894737,985808.0,9,1,Average
3937,10,93.22222222222223,839.0,6,0,Active
3938,55,23690.37037037037,1279280.0,20,1,Average
3939,5,501.0,2004.0,4,0,Active
3940,108,13749.728971962617,1471221.0,66,2,Inactive
3941,20,18438.63157894737,350334.0,17,0,Active
3942,59,23999.53448275862,1391973.0,21,1,Average
3943,30,4583.9655172413795,132935.0,9,0,Active
3944,94,15835.172043010753,1472671.0,33,2,Inactive
3945,21,60361.3,1207226.0,8,1,Average
3946,59,24132.224137931036,1399669.0,54,2,Inactive
3947,29,6231.928571428572,174494.0,12,0,Active
3948,67,19701.742424242424,1300315.0,30,1,Average
3949,8,34681.142857142855,242768.0,7,0,Active
3950,5,277.25,1109.0,5,0,Active
3951,33,2832.4375,90638.0,18,0,Active
3952,109,16658.63888888889,1799133.0,50,2,Inactive
3953,19,105251.38888888889,1894525.0,12,1,Average
3954,148,12754.775510204081,1874952.0,55,2,Inactive
3955,146,12192.131034482758,1767859.0,56,2,Inactive
3956,146,11891.779310344828,1724308.0,62,2,Inactive
3957,92,12141.285714285714,1104857.0,24,1,Average
3958,11,8275.0,82750.0,8,0,Active
3959,46,24830.28888888889,1117363.0,31,1,Average
3960,137,13994.41911764706,1903241.0,49,2,Inactive
3961,49,13663.9375,655869.0,19,0,Active
3962,9,93.5,748.0,3,0,Active
3963,23,43014.86363636364,946327.0,12,1,Average
3964,24,37579.04347826087,864318.0,11,1,Average
3965,98,19567.40206185567,1898038.0,45,2,Inactive
3966,8,26.571428571428573,186.0,3,0,Active
3967,18,40833.35294117647,694167.0,8,0,Active
3968,115,16243.973684210527,1851813.0,49,2,Inactive
3969,45,9819.15909090909,432043.0,27,0,Active
3970,37,15687.333333333334,564744.0,15,0,Active
3971,46,1629.5555555555557,73330.0,22,0,Active
3972,93,19342.82608695652,1779540.0,38,2,Inactive
3973,8,10.857142857142858,76.0,6,0,Active
3974,83,10325.231707317073,846669.0,35,2,Inactive
3975,13,403.3333333333333,4840.0,10,0,Active
3976,11,259.5,2595.0,9,0,Active
3977,50,37769.244897959186,1850693.0,33,1,Average
3978,155,8929.577922077922,1375155.0,48,2,Inactive
3979,10,23.77777777777778,214.0,5,0,Active
3980,71,20870.5,1460935.0,50,2,Inactive
3981,133,10318.30303030303,1362016.0,71,2,Inactive
3982,137,13321.95588235294,1811786.0,53,2,Inactive
3983,91,15072.08888888889,1356488.0,53,2,Inactive
3984,46,12227.755555555555,550249.0,21,0,Active
3985,7,14478.666666666666,86872.0,3,0,Active
3986,94,16814.537634408603,1563752.0,39,2,Inactive
3987,5,317.25,1269.0,4,0,Active
3988,10,159.44444444444446,1435.0,7,0,Active
3989,155,11317.792207792209,1742940.0,72,2,Inactive
3990,70,26313.884057971016,1815658.0,36,2,Inactive
3991,46,104.75555555555556,4714.0,19,0,Active
3992,132,13989.022900763359,1832562.0,44,2,Inactive
3993,6,252.4,1262.0,5,0,Active
3994,46,11498.044444444444,517412.0,22,0,Active
3995,104,6387.640776699029,657927.0,45,2,Inactive
3996,6,96.6,483.0,5,0,Active
3997,5,434.0,1736.0,4,0,Active
3998,121,13698.208333333334,1643785.0,53,2,Inactive
3999,144,12987.748251748251,1857248.0,64,2,Inactive
4000,75,18715.95945945946,1384981.0,35,2,Inactive
4001,40,7306.358974358975,284948.0,21,0,Active
4002,136,13807.666666666666,1864035.0,73,2,Inactive
4003,57,4969.410714285715,278287.0,30,0,Active
4004,73,22996.527777777777,1655750.0,42,2,Inactive
4005,17,40693.6875,651099.0,13,0,Active
4006,6,39.0,195.0,4,0,Active
4007,80,23275.20253164557,1838741.0,30,1,Average
4008,19,54042.77777777778,972770.0,11,1,Average
4009,20,46399.10526315789,881583.0,8,1,Average
4010,40,108.92307692307692,4248.0,22,0,Active
4011,5,1799.75,7199.0,4,0,Active
4012,63,27958.516129032258,1733428.0,37,1,Average
4013,6,412.0,2060.0,4,0,Active
4014,6,3172.6,15863.0,5,0,Active
4015,42,30071.560975609755,1232934.0,19,1,Average
4016,8,1182.5714285714287,8278.0,3,0,Active
4017,5,233.75,935.0,2,0,Active
4018,77,22797.855263157893,1732637.0,30,1,Average
4019,7,6966.0,41796.0,5,0,Active
4020,126,12054.72,1506840.0,55,2,Inactive
4021,239,7707.705882352941,1834434.0,82,2,Inactive
4022,7,19.166666666666668,115.0,4,0,Active
4023,17,681.1875,10899.0,10,0,Active
4024,41,5162.025,206481.0,9,0,Active
4025,42,21223.682926829268,870171.0,25,0,Active
4026,69,6396.720588235294,434977.0,26,0,Active
4027,153,12195.236842105263,1853676.0,49,2,Inactive
4028,64,20966.15873015873,1320868.0,41,2,Inactive
4029,12,18133.909090909092,199473.0,7,0,Active
4030,56,463.1090909090909,25471.0,25,0,Active
4031,58,32690.035087719298,1863332.0,21,1,Average
4032,73,22741.597222222223,1637395.0,41,2,Inactive
4033,87,20455.174418604653,1759145.0,26,1,Average
4034,15,30991.571428571428,433882.0,10,0,Active
4035,63,15935.967741935483,988030.0,34,0,Active
4036,12,72513.36363636363,797647.0,6,1,Average
4037,8,149.28571428571428,1045.0,5,0,Active
4038,34,27785.60606060606,916925.0,18,0,Active
4039,80,23011.74683544304,1817928.0,32,2,Inactive
4040,71,26191.114285714284,1833378.0,42,2,Inactive
4041,23,17013.5,374297.0,12,0,Active
4042,163,11466.092592592593,1857507.0,52,2,Inactive
4043,64,21252.761904761905,1338924.0,28,1,Average
4044,19,2006.4444444444443,36116.0,10,0,Active
4045,43,29772.54761904762,1250447.0,25,1,Average
4046,18,25347.58823529412,430909.0,10,0,Active
4047,161,9390.30625,1502449.0,59,2,Inactive
4048,8,1722.142857142857,12055.0,6,0,Active
4049,7,901.5,5409.0,5,0,Active
4050,22,134.0952380952381,2816.0,17,0,Active
4051,11,46110.4,461104.0,7,0,Active
4052,29,401.42857142857144,11240.0,13,0,Active
4053,63,26481.177419354837,1641833.0,42,2,Inactive
4054,10,93.88888888888889,845.0,2,0,Active
4055,31,39594.26666666667,1187828.0,16,1,Average
4056,82,22892.506172839505,1854293.0,45,2,Inactive
4057,74,12148.17808219178,886817.0,27,0,Active
4058,33,56758.90625,1816285.0,13,1,Average
4059,80,19790.20253164557,1563426.0,46,2,Inactive
4060,121,15363.566666666668,1843628.0,36,2,Inactive
4061,8,17.571428571428573,123.0,3,0,Active
4062,93,19806.565217391304,1822204.0,49,2,Inactive
4063,100,18249.62626262626,1806713.0,37,2,Inactive
4064,12,56159.545454545456,617755.0,6,1,Average
4065,165,8457.469512195123,1387025.0,70,2,Inactive
4066,16,6734.066666666667,101011.0,12,0,Active
4067,26,23963.24,599081.0,18,0,Active
4068,55,12807.87037037037,691625.0,30,0,Active
4069,7,51.833333333333336,311.0,6,0,Active
4070,279,5855.176258992806,1627739.0,73,2,Inactive
4071,13,44686.0,536232.0,4,0,Active
4072,46,9343.577777777778,420461.0,30,0,Active
4073,6,1315.4,6577.0,6,0,Active
4074,24,33934.65217391304,780497.0,15,0,Active
4075,22,11509.714285714286,241704.0,16,0,Active
4076,47,35585.0,1636910.0,17,1,Average
4077,17,926.0625,14817.0,10,0,Active
4078,187,7383.397849462365,1373312.0,66,2,Inactive
4079,6,148.4,742.0,4,0,Active
4080,85,21384.488095238095,1796297.0,54,2,Inactive
4081,90,20565.629213483146,1830341.0,45,2,Inactive
4082,36,10169.342857142858,355927.0,15,0,Active
4083,41,21279.375,851175.0,33,0,Active
4084,21,48897.55,977951.0,15,1,Average
4085,15,515.5,7217.0,14,0,Active
4086,23,156.04545454545453,3433.0,12,0,Active
4087,48,24011.808510638297,1128555.0,26,1,Average
4088,42,11232.073170731708,460515.0,21,0,Active
4089,83,20681.40243902439,1695875.0,48,2,Inactive
4090,66,21542.23076923077,1400245.0,27,1,Average
4091,61,16288.566666666668,977314.0,43,2,Inactive
4092,8,196826.42857142858,1377785.0,6,1,Average
4093,33,353.90625,11325.0,17,0,Active
4094,7,11.833333333333334,71.0,6,0,Active
4095,64,14861.412698412698,936269.0,32,0,Active
4096,7,14.5,87.0,4,0,Active
4097,72,16263.478873239437,1154707.0,31,1,Average
4098,24,4302.347826086957,98954.0,8,0,Active
4099,37,28377.277777777777,1021582.0,22,1,Average
4100,96,18359.97894736842,1744198.0,56,2,Inactive
4101,42,35960.73170731707,1474390.0,20,1,Average
4102,309,5884.292207792208,1812362.0,93,2,Inactive
4103,6,4789.6,23948.0,5,0,Active
4104,69,23028.764705882353,1565956.0,35,1,Average
4105,120,15195.327731092437,1808244.0,49,2,Inactive
4106,5,47.0,188.0,3,0,Active
4107,32,58.41935483870968,1811.0,12,0,Active
4108,12,6300.0,69300.0,7,0,Active
4109,6,618.4,3092.0,6,0,Active
4110,6,120.2,601.0,6,0,Active
4111,8,455.85714285714283,3191.0,6,0,Active
4112,44,22089.581395348836,949852.0,23,0,Active
4113,45,31479.43181818182,1385095.0,22,1,Average
4114,8,127.14285714285714,890.0,7,0,Active
4115,22,12550.190476190477,263554.0,12,0,Active
4116,12,29796.727272727272,327764.0,11,0,Active
4117,74,9805.86301369863,715828.0,24,0,Active
4118,50,18959.122448979593,928997.0,30,0,Active
4119,56,29903.163636363635,1644674.0,30,1,Average
4120,19,29010.333333333332,522186.0,9,0,Active
4121,27,3977.846153846154,103424.0,17,0,Active
4122,14,68657.0,892541.0,10,1,Average
4123,31,8761.766666666666,262853.0,19,0,Active
4124,5,5128.5,20514.0,3,0,Active
4125,84,21075.481927710844,1749265.0,39,2,Inactive
4126,6,16846.0,84230.0,5,0,Active
